customer_id,full_name,gender,birth_date,phone,email,city,region,loyalty_tier,registration_date
CUS00092,Omar Mansour,Male,17/12/1981,1060626689,omar.mansour33@gmail.com,Tanta,Nile Delta,Gold,23/08/2022
CUS02158,Wael Khalil,Male,20/11/1983,1270091423,wael.khalil22@gmail.com,Giza,Greater Cairo,Gold,12/02/2023
CUS02576,Youssef Zaki,Male,13/10/1997,1116734912,youssef.zaki15@outlook.com,Mansoura,Nile Delta,Bronze,18/09/2022
CUS01171,Neveen Mohamed,Female,01/12/1998,1283300539,neveen.mohamed47@outlook.com,Mansoura,Nile Delta,Silver,02/03/2020
CUS01559,Ashraf Gouda,Male,18/02/1997,1072415552,ashraf.gouda84@outlook.com,Aswan,Upper Egypt,Bronze,14/11/2020
CUS01286,Hazem Salem,Male,13/03/1988,1155618691,hazem.salem54@yahoo.com,Alexandria,Alexandria,Silver,15/03/2021
CUS01779,Rana Khalil,Female,19/08/1995,1218107128,,Cairo,Greater Cairo,Gold,24/06/2023
CUS01537,Mohamed Gouda,Male,22/02/1991,1286439410,mohamed.gouda48@gmail.com,Cairo,Greater Cairo,Silver,22/10/2021
CUS00793,Samir Saad,Male,25/07/1981,1073516387,samir.saad83@yahoo.com,Alexandria,Alexandria,Gold,23/04/2023
CUS01899,Fatima Lotfy,Female,13/10/1987,1166143204,fatima.lotfy85@yahoo.com,Giza,Greater Cairo,Silver,26/10/2021
CUS00698,Ashraf Mahmoud,Male,25/08/1993,1069953058,ashraf.mahmoud14@hotmail.com,Alexandria,Alexandria,Silver,07/05/2023
CUS02548,Hazem Badawi,Male,18/12/1994,1096025578,hazem.badawi81@gmail.com,Giza,Greater Cairo,Bronze,26/08/2020
CUS00349,Radwa Ragab,Female,15/08/1983,1214040500,radwa.ragab2@outlook.com,Giza,Greater Cairo,Bronze,08/06/2022
CUS02375,Salma Mansour,Female,28/02/2002,1042491270,salma.mansour88@hotmail.com,Tanta,Nile Delta,Gold,20/12/2023
CUS02384,Amr Hassan,Male,19/01/1991,1138966370,amr.hassan61@yahoo.com,Giza,Greater Cairo,Silver,13/08/2021
CUS02470,Amira Ramadan,Female,19/07/1982,1079682994,amira.ramadan76@yahoo.com,Alexandria,Alexandria,Gold,23/08/2022
CUS02204,Hussein Saad,Male,01/01/1989,1046470794,hussein.saad16@gmail.com,Cairo,Greater Cairo,Bronze,25/05/2023
CUS01138,Dina Mostafa,Female,23/11/1976,1276177073,dina.mostafa32@gmail.com,Alexandria,Alexandria,Bronze,10/04/2023
CUS02310,Sherif Farouk,Male,04/04/1982,1252801767,,Giza,Greater Cairo,Bronze,13/02/2020
CUS01733,Mariam Khalil,Female,01/08/1992,1131906615,mariam.khalil44@hotmail.com,Alexandria,Alexandria,Silver,17/07/2022
CUS02884,Emad Khalil,Male,23/01/1975,1131865358,,Cairo,Greater Cairo,Gold,21/09/2021
CUS02868,Suzy Salem,Female,09/08/1970,1059182457,suzy.salem60@gmail.com,Zagazig,Nile Delta,Bronze,05/11/2021
CUS01340,Adel Mohamed,Male,15/05/1978,1210578224,adel.mohamed38@gmail.com,Cairo,Greater Cairo,Silver,27/03/2020
CUS02531,Reham Younis,Female,20/12/1982,1267885778,reham.younis98@outlook.com,Tanta,Nile Delta,Gold,05/01/2021
CUS00454,Tarek Mohamed,Male,17/05/1989,1076992183,tarek.mohamed70@outlook.com,Suez,Canal Zone,Bronze,06/02/2022
CUS00914,Omar Mahmoud,Male,07/02/1989,1088718420,omar.mahmoud77@yahoo.com,Giza,Greater Cairo,Bronze,14/12/2021
CUS01200,Ola Ragab,Female,28/07/1986,1127632666,ola.ragab9@hotmail.com,Cairo,Greater Cairo,Silver,03/12/2022
CUS01275,Bassem Barakat,Male,17/06/1998,1181263504,,Alexandria,Alexandria,Bronze,09/06/2023
CUS02393,Essam Amin,Male,18/11/1989,1253554139,essam.amin58@outlook.com,Giza,Greater Cairo,Bronze,26/11/2021
CUS00038,Manar Fathy,Female,22/07/1971,1133193791,manar.fathy20@gmail.com,Cairo,Greater Cairo,Bronze,10/11/2021
CUS00975,Maged Attia,Male,20/12/1971,1010147286,maged.attia29@gmail.com,Cairo,Greater Cairo,Silver,14/04/2021
CUS02817,Radwa Hamdy,Female,03/05/1986,1215972535,radwa.hamdy22@outlook.com,Alexandria,Alexandria,Bronze,11/01/2023
CUS00984,Youssef Barakat,Male,26/02/1983,1045389275,youssef.barakat80@outlook.com,Cairo,Greater Cairo,Silver,05/03/2023
CUS01884,Hana Hamdy,Female,17/09/1991,1018321907,hana.hamdy43@hotmail.com,Hurghada,Red Sea,Bronze,21/08/2023
CUS02044,Heba Nasser,Female,21/04/1986,1086422772,heba.nasser79@hotmail.com,Cairo,Greater Cairo,Bronze,26/05/2021
CUS01419,Amr Barakat,Male,27/09/1998,1156919936,amr.barakat19@yahoo.com,Giza,Greater Cairo,Silver,04/02/2020
CUS01285,Engy Ismail,Female,13/07/1970,1089236172,,Giza,Greater Cairo,Silver,26/09/2020
CUS00040,Ola Wahba,Female,09/07/1990,1013498112,ola.wahba8@outlook.com,Giza,Greater Cairo,Platinum,08/10/2022
CUS01487,Khaled Hafez,Male,28/11/1973,1082332254,khaled.hafez97@outlook.com,Giza,Greater Cairo,Bronze,26/09/2022
CUS02230,Emad Fathy,Male,04/05/1994,1065461567,emad.fathy47@outlook.com,Giza,Greater Cairo,Bronze,18/06/2022
CUS00170,Wael Barakat,Male,02/12/1995,1261995659,wael.barakat51@hotmail.com,Alexandria,Alexandria,Bronze,06/08/2022
CUS01356,Hossam Hamdy,Male,25/12/1989,1083112591,,Luxor,Upper Egypt,Silver,14/10/2023
CUS00738,Ali Ali,Male,04/05/1974,1281836366,ali.ali27@gmail.com,Aswan,Upper Egypt,Bronze,04/01/2020
CUS01624,Lobna Farouk,Female,20/03/1990,1193008473,lobna.farouk36@gmail.com,Port Said,Canal Zone,Platinum,19/10/2023
CUS02745,Ibrahim Younis,Male,07/02/1992,1146580536,ibrahim.younis21@outlook.com,Mansoura,Nile Delta,Bronze,25/11/2022
CUS01979,Ashraf Rizk,Male,14/03/1987,1049237816,ashraf.rizk73@outlook.com,Luxor,Upper Egypt,Gold,04/02/2023
CUS00635,Maged Ramadan,Male,23/12/1980,1149071710,maged.ramadan77@hotmail.com,Cairo,Greater Cairo,Gold,16/11/2021
CUS02692,Hassan Mohamed,Male,25/04/1991,1087753104,hassan.mohamed45@gmail.com,Alexandria,Alexandria,Gold,26/06/2021
CUS02000,Bassem Farouk,Male,04/02/2002,1057005064,bassem.farouk92@yahoo.com,Giza,Greater Cairo,Silver,25/08/2020
CUS01291,Hussein Mansour,Male,26/11/1977,1290883259,hussein.mansour70@gmail.com,Giza,Greater Cairo,Silver,21/10/2021
CUS01381,Khaled Hamdy,Male,10/09/1977,1297971567,khaled.hamdy18@gmail.com,Cairo,Greater Cairo,Silver,18/08/2022
CUS00580,Maged Amin,Male,15/10/2003,1020272507,maged.amin13@outlook.com,Cairo,Greater Cairo,Silver,21/06/2020
CUS00329,Hany Barakat,Male,28/04/1987,1213102778,hany.barakat72@outlook.com,Giza,Greater Cairo,Silver,21/07/2020
CUS01718,Samir Gouda,Male,24/10/1986,1247586447,samir.gouda59@gmail.com,Tanta,Nile Delta,Gold,18/12/2023
CUS00893,Manar Fathy,Female,14/06/1998,1193605083,manar.fathy48@hotmail.com,Aswan,Upper Egypt,Bronze,08/03/2023
CUS01928,Dalia Younis,Female,20/11/2003,1057205157,dalia.younis35@outlook.com,Alexandria,Alexandria,Silver,12/04/2023
CUS00781,Dalia Mahmoud,Female,20/02/1978,1285351481,dalia.mahmoud71@hotmail.com,Tanta,Nile Delta,Bronze,26/10/2020
CUS00160,Sherif Nasser,Male,18/05/2003,1193623280,,Zagazig,Nile Delta,Bronze,06/05/2020
CUS01619,Tarek Ibrahim,Male,04/08/1991,1067040732,tarek.ibrahim47@outlook.com,Alexandria,Alexandria,Gold,08/05/2021
CUS01805,Nour Salem,Female,17/01/1985,1296560287,nour.salem82@yahoo.com,Giza,Greater Cairo,Silver,10/04/2022
CUS02655,Essam Ali,Male,12/03/1970,1086793020,essam.ali40@hotmail.com,Hurghada,Red Sea,Gold,20/01/2023
CUS00062,Fatima Gouda,Female,06/11/1978,1211135982,fatima.gouda91@hotmail.com,Cairo,Greater Cairo,Bronze,28/07/2023
CUS00850,Reem Mostafa,Female,18/03/2002,1252740512,reem.mostafa95@gmail.com,Alexandria,Alexandria,Silver,19/12/2023
CUS02165,Sara Farouk,Female,11/07/1986,1218124524,sara.farouk32@hotmail.com,Alexandria,Alexandria,Silver,07/07/2022
CUS02940,Mariam Ragab,Female,12/04/1983,1040486924,mariam.ragab64@gmail.com,Cairo,Greater Cairo,Bronze,01/03/2021
CUS02742,Nader Ibrahim,Male,06/09/1998,1270344473,,Cairo,Greater Cairo,Gold,09/02/2023
CUS01044,Nader Hassan,Male,01/08/1987,1011385716,nader.hassan45@gmail.com,Mansoura,Nile Delta,Silver,26/04/2022
CUS02537,Mohamed Gamal,Male,16/02/1989,1145688957,mohamed.gamal79@gmail.com,Zagazig,Nile Delta,Silver,09/09/2022
CUS01545,Adel Badawi,Male,01/05/1970,1123658263,adel.badawi92@gmail.com,Ismailia,Canal Zone,Silver,16/12/2022
CUS02017,Amr Ibrahim,Male,01/04/1979,1084164235,amr.ibrahim76@gmail.com,Giza,Greater Cairo,Silver,05/04/2022
CUS02634,Shaimaa Shaaban,Female,26/09/1995,1125411407,,Cairo,Greater Cairo,Silver,12/04/2020
CUS01071,Osama Ismail,Male,22/09/1998,1167981146,osama.ismail3@gmail.com,Giza,Greater Cairo,Gold,14/03/2023
CUS00054,Sherif Ismail,Male,14/01/1978,1068437492,sherif.ismail41@gmail.com,Suez,Canal Zone,Bronze,18/07/2020
CUS02482,Hoda Gouda,Female,25/02/1989,1055306853,hoda.gouda93@yahoo.com,Luxor,Upper Egypt,Silver,02/04/2021
CUS00259,Nader Mohamed,Male,04/07/1972,1170413482,,Alexandria,Alexandria,Bronze,06/12/2022
CUS00506,Lobna Ibrahim,Female,20/09/1985,1251908052,,Cairo,Greater Cairo,Bronze,21/05/2023
CUS00753,Nadia Fathy,Female,23/08/1995,1159870894,,Mansoura,Nile Delta,Bronze,04/11/2021
CUS02055,Omar Younis,Male,10/07/1979,1017706466,,Aswan,Upper Egypt,Silver,06/03/2023
CUS00218,Ashraf Khalil,Male,06/09/1993,1142701425,ashraf.khalil79@outlook.com,Zagazig,Nile Delta,Bronze,16/01/2021
CUS00825,Zeinab Hassan,Female,12/07/1983,1256411493,,Alexandria,Alexandria,Silver,21/09/2020
CUS01591,Hany Salem,Male,27/01/1998,1187222050,hany.salem21@gmail.com,Tanta,Nile Delta,Gold,21/09/2022
CUS00105,Hoda Salem,Female,08/07/1993,1249057246,hoda.salem2@yahoo.com,Suez,Canal Zone,Bronze,05/09/2021
CUS02311,Ahmed Khalil,Male,05/07/1985,1217827726,ahmed.khalil89@hotmail.com,Alexandria,Alexandria,Bronze,04/02/2021
CUS01390,Mona Salem,Female,04/11/1999,1191377462,mona.salem14@outlook.com,Giza,Greater Cairo,Silver,12/02/2020
CUS02544,Ghada Hassan,Female,19/02/2001,1114698131,ghada.hassan40@hotmail.com,Mansoura,Nile Delta,Bronze,28/01/2022
CUS01267,Eman Ibrahim,Female,23/10/1986,1267344434,eman.ibrahim2@hotmail.com,Giza,Greater Cairo,Bronze,27/03/2021
CUS02539,Hussein Abdallah,Male,10/07/1973,1147282515,hussein.abdallah60@hotmail.com,Zagazig,Nile Delta,Gold,11/03/2023
CUS02790,Samir Ramadan,Male,06/05/1989,1047848920,samir.ramadan4@hotmail.com,Sharm El Sheikh,South Sinai,Bronze,20/11/2022
CUS00772,Amira Ramadan,Female,24/08/1972,1283433630,amira.ramadan3@outlook.com,Aswan,Upper Egypt,Gold,27/08/2020
CUS02850,Radwa Hamdy,Female,11/11/1983,1254672766,radwa.hamdy7@outlook.com,Giza,Greater Cairo,Silver,25/09/2022
CUS02087,Walid Gamal,Male,08/12/1978,1220393927,walid.gamal20@outlook.com,Cairo,Greater Cairo,Bronze,28/06/2021
CUS02888,Tarek Lotfy,Male,01/10/1986,1112797652,tarek.lotfy2@yahoo.com,Giza,Greater Cairo,Bronze,27/06/2021
CUS01086,Ashraf Barakat,Male,06/05/1988,1249568600,ashraf.barakat80@outlook.com,Alexandria,Alexandria,Silver,06/08/2022
CUS01796,Dina Hassan,Female,11/09/1984,1051663806,,Cairo,Greater Cairo,Bronze,25/10/2022
CUS02210,Fatima Ragab,Female,23/03/1988,1131110322,fatima.ragab66@gmail.com,Suez,Canal Zone,Bronze,14/12/2023
CUS01326,Sherif Ragab,Male,25/11/1978,1284013597,sherif.ragab91@outlook.com,Giza,Greater Cairo,Bronze,05/10/2023
CUS02155,Mahmoud Ismail,Male,10/10/1992,1211932801,,Cairo,Greater Cairo,Bronze,19/06/2021
CUS01629,Fady Younis,Male,05/05/1989,1029427697,fady.younis69@outlook.com,Cairo,Greater Cairo,Bronze,03/12/2021
CUS01946,Essam Khalil,Male,11/12/1973,1050804570,essam.khalil83@gmail.com,Alexandria,Alexandria,Silver,19/03/2022
CUS01722,Tamer Saad,Male,26/05/2003,1174225466,tamer.saad16@gmail.com,Cairo,Greater Cairo,Gold,18/07/2022
CUS02802,Rania Nasser,Female,21/05/1991,1257231005,rania.nasser93@outlook.com,Suez,Canal Zone,Silver,15/08/2020
CUS02656,Hoda Fathy,Female,18/05/1980,1175014761,hoda.fathy88@yahoo.com,Giza,Greater Cairo,Silver,05/08/2022
CUS01757,Wael Mansour,Male,07/05/1983,1064522034,wael.mansour90@yahoo.com,Port Said,Canal Zone,Bronze,15/04/2021
CUS01792,Tarek Fathy,Male,20/08/1984,1231118080,tarek.fathy58@yahoo.com,Zagazig,Nile Delta,Bronze,17/09/2023
CUS01164,Tamer Gouda,Male,25/02/1976,1072382863,tamer.gouda63@gmail.com,Zagazig,Nile Delta,Silver,02/03/2023
CUS00964,Fady Gamal,Male,06/01/1973,1116814758,fady.gamal24@hotmail.com,Giza,Greater Cairo,Gold,21/08/2022
CUS02950,Ramy Attia,Male,02/06/1995,1218617490,ramy.attia3@hotmail.com,Port Said,Canal Zone,Silver,20/12/2023
CUS01738,Aisha Mostafa,Female,17/12/1985,1122229571,aisha.mostafa55@gmail.com,Cairo,Greater Cairo,Platinum,25/09/2022
CUS00399,Youssef Ragab,Male,26/06/1979,1160860721,youssef.ragab15@outlook.com,Zagazig,Nile Delta,Bronze,21/06/2020
CUS00585,Dina Fathy,Female,07/02/1992,1281080601,dina.fathy4@yahoo.com,Mansoura,Nile Delta,Silver,12/10/2021
CUS00949,Amr Ibrahim,Male,22/09/1976,1284011120,amr.ibrahim18@outlook.com,Luxor,Upper Egypt,Bronze,06/03/2022
CUS00705,Karim Rizk,Male,11/04/1991,1162698234,karim.rizk84@outlook.com,Cairo,Greater Cairo,Bronze,04/03/2021
CUS00432,Hassan Bakr,Male,25/03/1978,1157326346,hassan.bakr82@hotmail.com,Hurghada,Red Sea,Bronze,08/11/2021
CUS00293,Ibrahim Attia,Male,27/03/1981,1116074522,ibrahim.attia59@outlook.com,Aswan,Upper Egypt,Gold,28/06/2022
CUS00146,Yasmin Younis,Female,21/07/1990,1124826245,yasmin.younis23@gmail.com,Cairo,Greater Cairo,Bronze,16/02/2021
CUS00324,Hassan Shaaban,Male,24/03/1977,1247508257,hassan.shaaban88@hotmail.com,Cairo,Greater Cairo,Bronze,15/12/2022
CUS02899,Emad Rizk,Male,23/09/1994,1253784964,emad.rizk68@hotmail.com,Giza,Greater Cairo,Silver,09/06/2022
CUS01166,Amr Ragab,Male,09/02/1970,1063354321,amr.ragab10@outlook.com,Aswan,Upper Egypt,Gold,07/01/2023
CUS01453,Khaled Shaaban,Male,18/08/1994,1013390260,khaled.shaaban68@outlook.com,Luxor,Upper Egypt,Silver,06/01/2022
CUS00003,Zeinab Ali,Female,26/12/1993,1289701163,zeinab.ali46@yahoo.com,Zagazig,Nile Delta,Silver,21/10/2020
CUS00577,Tarek Mostafa,Male,18/07/1981,1120738641,tarek.mostafa26@outlook.com,Cairo,Greater Cairo,Bronze,15/01/2023
CUS02338,Lobna Ramadan,Female,07/06/1986,1023227092,lobna.ramadan2@outlook.com,Giza,Greater Cairo,Gold,21/06/2020
CUS00340,Tarek Ali,Male,07/04/1971,1133373562,tarek.ali32@yahoo.com,Cairo,Greater Cairo,Gold,06/01/2021
CUS01860,Engy Mahmoud,Female,27/06/1992,1242026149,engy.mahmoud5@yahoo.com,Zagazig,Nile Delta,Bronze,25/01/2022
CUS01660,Suzy Attia,Female,15/12/1984,1236248338,suzy.attia98@hotmail.com,Giza,Greater Cairo,Gold,21/10/2020
CUS00926,Khaled Bakr,Male,01/07/1974,1020611935,khaled.bakr65@hotmail.com,Cairo,Greater Cairo,Silver,01/01/2023
CUS00266,Adel Ramadan,Male,14/04/1990,1143724189,adel.ramadan3@yahoo.com,Zagazig,Nile Delta,Platinum,22/04/2023
CUS00377,Dina Younis,Female,04/07/1975,1118625158,dina.younis13@gmail.com,Aswan,Upper Egypt,Platinum,25/05/2020
CUS01942,Hassan Badawi,Male,10/11/1985,1047070243,hassan.badawi44@hotmail.com,Giza,Greater Cairo,Silver,02/11/2023
CUS01464,Rania Lotfy,Female,07/12/1984,1126177844,rania.lotfy43@hotmail.com,Mansoura,Nile Delta,Silver,10/01/2020
CUS00272,Doha Ramadan,Female,08/11/2000,1129449696,,Aswan,Upper Egypt,Silver,22/12/2020
CUS00697,Karim Mostafa,Male,02/12/1988,1236164817,karim.mostafa90@gmail.com,Giza,Greater Cairo,Bronze,07/05/2022
CUS02645,Walid Khalil,Male,09/06/1977,1056761054,walid.khalil8@outlook.com,Cairo,Greater Cairo,Bronze,05/11/2020
CUS00245,Youssef Ahmed,Male,14/06/1987,1257779407,,Cairo,Greater Cairo,Silver,06/11/2021
CUS02861,Hussein Khalil,Male,22/07/1975,1068228128,,Luxor,Upper Egypt,Silver,21/08/2023
CUS00477,Khaled Farouk,Male,15/07/1993,1278915977,khaled.farouk88@hotmail.com,Cairo,Greater Cairo,Gold,15/03/2020
CUS01771,Lobna Bakr,Female,11/04/1981,1225776356,lobna.bakr55@hotmail.com,Giza,Greater Cairo,Silver,03/12/2023
CUS01799,Youssef Gamal,Male,26/11/1994,1137499569,youssef.gamal37@outlook.com,Cairo,Greater Cairo,Silver,07/10/2022
CUS01927,Fady Hamdy,Male,26/12/1994,1225041588,fady.hamdy16@yahoo.com,Alexandria,Alexandria,Gold,08/07/2022
CUS02928,Neveen Lotfy,Female,03/06/1982,1275209469,neveen.lotfy73@yahoo.com,Ismailia,Canal Zone,Silver,08/02/2023
CUS02580,Walid Fathy,Male,13/08/1999,1191363583,walid.fathy17@yahoo.com,Mansoura,Nile Delta,Bronze,13/10/2022
CUS02831,Dalia Bakr,Female,19/11/1979,1163031529,dalia.bakr12@gmail.com,Alexandria,Alexandria,Bronze,22/03/2021
CUS00001,Manar Hamdy,Female,07/10/1977,1283233096,manar.hamdy91@yahoo.com,Giza,Greater Cairo,Silver,27/05/2023
CUS02005,Dalia Badawi,Female,05/02/1984,1273932497,,Cairo,Greater Cairo,Bronze,11/09/2022
CUS01949,Akram Shaaban,Male,20/06/1995,1182982115,akram.shaaban77@gmail.com,Giza,Greater Cairo,Bronze,13/11/2021
CUS00251,Emad Gamal,Male,28/03/1992,1292269619,emad.gamal2@yahoo.com,Giza,Greater Cairo,Gold,06/05/2021
CUS00414,Tamer Ramadan,Male,07/10/1971,1016839113,tamer.ramadan29@hotmail.com,Alexandria,Alexandria,Silver,02/08/2023
CUS00546,Hany Badawi,Male,19/08/1993,1096277647,,Giza,Greater Cairo,Gold,28/04/2021
CUS01194,Radwa Nasser,Female,10/10/1986,1093708333,radwa.nasser61@hotmail.com,Mansoura,Nile Delta,Silver,17/02/2022
CUS00739,Eman Younis,Female,08/04/1997,1092988418,eman.younis31@yahoo.com,Giza,Greater Cairo,Bronze,19/09/2020
CUS00311,Neveen Attia,Female,23/03/1976,1165304811,neveen.attia58@gmail.com,Giza,Greater Cairo,Bronze,17/11/2022
CUS01765,Ashraf Ramadan,Male,08/01/1971,1021574000,ashraf.ramadan64@yahoo.com,Cairo,Greater Cairo,Silver,13/09/2021
CUS00894,Mariam Rizk,Female,01/07/1999,1015922169,mariam.rizk5@yahoo.com,Giza,Greater Cairo,Bronze,26/12/2020
CUS01132,Mahmoud Zaki,Male,15/03/1981,1139361875,,Alexandria,Alexandria,Bronze,08/06/2020
CUS01450,Osama Sayed,Male,01/08/1973,1125319598,osama.sayed84@hotmail.com,Tanta,Nile Delta,Bronze,07/03/2020
CUS02955,Ibrahim Younis,Male,24/09/1982,1077948922,ibrahim.younis18@hotmail.com,Port Said,Canal Zone,Silver,12/01/2022
CUS00016,Samah Badawi,Female,26/11/1974,1064069715,samah.badawi63@hotmail.com,Cairo,Greater Cairo,Silver,03/12/2020
CUS02032,Osama Gamal,Male,17/12/1999,1052598189,osama.gamal84@outlook.com,Alexandria,Alexandria,Bronze,08/11/2020
CUS00722,Aisha Wahba,Female,17/02/1998,1072166964,aisha.wahba93@gmail.com,Cairo,Greater Cairo,Silver,04/10/2022
CUS01421,Zeinab Nasser,Female,18/11/1977,1061598902,zeinab.nasser26@gmail.com,Giza,Greater Cairo,Bronze,26/05/2021
CUS02678,Sherif Ismail,Male,15/01/2003,1226881045,sherif.ismail39@hotmail.com,Cairo,Greater Cairo,Bronze,01/06/2023
CUS00982,Mariam Wahba,Female,11/07/1975,1064647821,mariam.wahba45@yahoo.com,Hurghada,Red Sea,Bronze,15/08/2023
CUS01953,Engy Gouda,Female,10/01/1994,1093091442,engy.gouda85@outlook.com,Alexandria,Alexandria,Gold,13/12/2023
CUS01540,Hossam Sayed,Male,26/07/1991,1233450700,hossam.sayed79@gmail.com,Alexandria,Alexandria,Bronze,23/07/2023
CUS02893,Ali Wahba,Male,02/03/1979,1147839392,ali.wahba15@outlook.com,Hurghada,Red Sea,Silver,09/07/2020
CUS01551,Salma Ramadan,Female,08/11/1995,1174395527,salma.ramadan9@hotmail.com,Port Said,Canal Zone,Silver,23/04/2020
CUS02461,Mariam Rizk,Female,09/12/1995,1274535451,mariam.rizk85@hotmail.com,Sharm El Sheikh,South Sinai,Bronze,26/10/2020
CUS00364,Hoda Ibrahim,Female,20/01/1991,1270251890,hoda.ibrahim2@yahoo.com,Alexandria,Alexandria,Gold,25/10/2020
CUS00983,Heba Farouk,Female,22/02/1978,1097477918,heba.farouk88@gmail.com,Cairo,Greater Cairo,Gold,13/05/2023
CUS00183,Rana Lotfy,Female,04/10/1981,1152211394,rana.lotfy48@outlook.com,Port Said,Canal Zone,Bronze,17/04/2022
CUS00986,Dina Wahba,Female,12/06/1995,1050694371,dina.wahba5@outlook.com,Alexandria,Alexandria,Silver,07/07/2023
CUS02060,Radwa Khalil,Female,13/03/2000,1185908907,radwa.khalil42@outlook.com,Alexandria,Alexandria,Silver,08/08/2021
CUS01195,Hassan Fathy,Male,10/03/1982,1234528574,hassan.fathy35@hotmail.com,Cairo,Greater Cairo,Bronze,06/08/2020
CUS01847,Emad Mahmoud,Male,22/09/1977,1168115874,,Cairo,Greater Cairo,Bronze,08/12/2023
CUS01848,Hoda Mohamed,Female,23/09/1989,1240269419,,Cairo,Greater Cairo,Silver,11/12/2023
CUS01122,Aisha Mahmoud,Female,25/10/1994,1294258614,aisha.mahmoud59@outlook.com,Port Said,Canal Zone,Silver,01/07/2020
CUS00188,Mohamed Gouda,Male,13/02/1973,1021558774,mohamed.gouda89@outlook.com,Alexandria,Alexandria,Gold,11/05/2022
CUS00620,Shaimaa Farouk,Female,21/11/1975,1173265064,shaimaa.farouk6@yahoo.com,Zagazig,Nile Delta,Bronze,19/03/2021
CUS02689,Nader Mohamed,Male,16/03/1994,1213678434,nader.mohamed6@gmail.com,Alexandria,Alexandria,Bronze,03/05/2022
CUS01176,Emad Mahmoud,Male,02/10/1980,1154740105,emad.mahmoud79@yahoo.com,Alexandria,Alexandria,Bronze,05/02/2020
CUS01183,Ayman Fathy,Male,07/10/1994,1041471125,ayman.fathy13@hotmail.com,Mansoura,Nile Delta,Bronze,11/03/2020
CUS02422,Suzy Ali,Female,19/05/1994,1242880141,suzy.ali79@gmail.com,Cairo,Greater Cairo,Gold,18/12/2022
CUS02957,Samir Mohamed,Male,04/03/1987,1011264861,,Zagazig,Nile Delta,Bronze,17/08/2023
CUS00615,Hany Bakr,Male,09/03/1997,1088433683,hany.bakr99@hotmail.com,Luxor,Upper Egypt,Bronze,25/04/2021
CUS01514,Hassan Fathy,Male,13/11/1992,1097292994,hassan.fathy19@gmail.com,Cairo,Greater Cairo,Bronze,09/11/2021
CUS01467,Nadia Fathy,Female,04/03/1996,1234454088,nadia.fathy51@yahoo.com,Ismailia,Canal Zone,Bronze,09/06/2022
CUS00402,Yasmin Abdallah,Female,19/07/1979,1245885781,yasmin.abdallah32@outlook.com,Suez,Canal Zone,Platinum,15/03/2023
CUS00995,Eman Mansour,Female,27/02/1994,1117065104,eman.mansour32@yahoo.com,Giza,Greater Cairo,Silver,10/02/2023
CUS00935,Hana Hamdy,Female,20/08/1974,1239184664,hana.hamdy84@hotmail.com,Cairo,Greater Cairo,Bronze,20/11/2021
CUS00372,Ola Wahba,Female,23/11/2001,1117744982,ola.wahba5@hotmail.com,Cairo,Greater Cairo,Silver,22/12/2020
CUS02004,Ramy Gouda,Male,01/02/1985,1134362552,ramy.gouda29@gmail.com,Cairo,Greater Cairo,Silver,16/01/2022
CUS02761,Manar Gouda,Female,22/09/2002,1068646016,manar.gouda86@hotmail.com,Cairo,Greater Cairo,Gold,17/10/2022
CUS00594,Wael Gouda,Male,04/05/1983,1196172555,wael.gouda97@hotmail.com,Giza,Greater Cairo,Bronze,23/05/2022
CUS01992,Bassem Rizk,Male,10/01/1985,1147891233,bassem.rizk66@yahoo.com,Cairo,Greater Cairo,Bronze,18/05/2023
CUS00727,Tarek Rizk,Male,26/02/2000,1234898755,tarek.rizk39@yahoo.com,Cairo,Greater Cairo,Bronze,12/01/2023
CUS00827,Magdy Saad,Male,14/06/1991,1022378195,magdy.saad17@outlook.com,Giza,Greater Cairo,Bronze,21/06/2020
CUS01750,Tarek Khalil,Male,27/02/1982,1224454228,tarek.khalil86@yahoo.com,Cairo,Greater Cairo,Platinum,13/06/2021
CUS00688,Tarek Ibrahim,Male,27/12/1986,1170503600,tarek.ibrahim63@hotmail.com,Cairo,Greater Cairo,Bronze,19/04/2021
CUS02251,Amr Wahba,Male,03/07/1971,1287365941,amr.wahba91@outlook.com,Cairo,Greater Cairo,Bronze,09/11/2023
CUS00137,Eman Younis,Female,07/07/1987,1034482277,eman.younis90@outlook.com,Alexandria,Alexandria,Bronze,01/06/2021
CUS02489,Magdy Ibrahim,Male,16/05/1990,1189243428,magdy.ibrahim98@yahoo.com,Alexandria,Alexandria,Bronze,28/08/2023
CUS00629,Ramy Zaki,Male,18/07/1998,1077742871,ramy.zaki19@yahoo.com,Cairo,Greater Cairo,Silver,24/04/2020
CUS00335,Dalia Barakat,Female,07/10/1991,1023782772,dalia.barakat74@yahoo.com,Cairo,Greater Cairo,Bronze,14/06/2022
CUS00391,Ali Sayed,Male,06/08/1992,1025750026,ali.sayed81@outlook.com,Sharm El Sheikh,South Sinai,Bronze,04/01/2021
CUS02347,Ahmed Nasser,Male,25/06/2003,1126547218,ahmed.nasser34@gmail.com,Tanta,Nile Delta,Bronze,26/05/2021
CUS01110,Aisha Hassan,Female,16/08/1991,1252008603,aisha.hassan73@gmail.com,Cairo,Greater Cairo,Silver,07/08/2020
